20170401_11:24:23 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:38 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:39 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:24:40 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:24:40 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
